uni_const_code,pre_ind_nota,post_ind_nota,nota_percoftotal
1|10|162,100,22.23543401,44.23305589
1|10|163,55.44488712,16.73970202,45.48641543
1|10|164,68.01075269,29.45823928,41.30925508
1|10|165,28.66344605,35.26785714,16.66666667
1|10|166,24.56344587,20.99644128,30.96085409
1|10|167,30.34246575,25.73203194,14.64063886
1|10|168,66.26157407,53.36597307,28.88616891
1|10|169,50,32.70281631,3.951240017
1|10|17,15.73407202,35.25963149,7.035175879
1|10|170,60.86637298,32.82305268,22.73750563
1|10|171,43.49240781,28.1938326,35.68281938
1|10|172,36.97234352,17.61442441,40.36061026
1|10|173,39.60948396,39.47368421,19.02834008
1|10|174,68.81355932,27.0511779,8.448415922
1|10|175,36.26262626,30.16281063,19.53727506
1|10|176,38.89943074,30.16528926,55.50964187
1|10|177,34.39490446,24.76635514,32.89719626
1|10|178,38.52295409,82.10595735,4.858210596
1|10|179,52.95857988,25.19455253,26.55642023
1|10|18,57.71971496,25.03067485,41.22699387
1|10|180,55.67970205,51.09231853,17.05426357
1|10|181,62.7824019,13.58490566,30.94339623
1|10|182,39.63133641,19.40298507,35.32338308
1|10|183,29.76190476,44.39252336,12.85046729
1|10|184,41.88679245,40.47619048,33.80952381
1|10|185,37.37864078,33.18250377,34.53996983
1|10|186,85.80661841,65.35234899,16.44295302
1|10|187,20.35087719,22.5375626,47.74624374
1|10|188,72.24489796,24.54672245,16.59693166
1|10|189,42.04081633,16.94736842,13.15789474
1|10|19,49.56629492,64.66380544,22.03147353
1|10|190,63.10272537,37.60683761,18.48290598
1|10|191,42.24422442,31.71806167,26.8722467
1|10|192,55.47149419,22.01086957,67.66304348
1|10|193,31.4699793,24.65208748,39.56262425
1|10|194,34.38155136,25,46.81818182
1|10|195,33.16008316,25.96810934,74.03189066
1|10|196,81.7839196,46.46098004,22.86751361
1|10|197,55.6621881,42.48145651,10.5192178
1|10|198,51.47601476,24.30471584,22.00725514
1|10|199,21.22538293,29.78303748,28.79684418
1|10|2,26.53721683,32.14285714,37.1031746
1|10|20,39.07615481,23.55289421,32.53493014
1|10|200,30.53368329,19.04176904,7.616707617
1|10|201,35.72453372,57.38899934,14.51292247
1|10|202,36.91507799,30.66255778,25.88597843
1|10|203,70.4871955,21.56862745,43.79084967
1|10|204,100,41.38817481,22.10796915
1|10|205,42.65402844,31.13342898,6.31276901
1|10|206,28.53333333,18.4981685,31.68498168
1|10|207,100,20.11764706,69.17647059
1|10|208,38.48462116,48.58188472,17.10887466
1|10|209,31.19496855,70.35519126,3.825136612
1|10|21,95.59526806,78.36468886,9.91316932
1|10|210,52.32793522,30.72215422,6.487148103
1|10|211,33.11258278,20.41467305,33.01435407
1|10|212,83.07438795,18.5840708,38.6852086
1|10|213,70.2811245,31.48148148,28.14814815
1|10|214,27.68786127,22.08067941,42.03821656
1|10|215,40.07782101,39.88269795,16.20234604
1|10|216,33.88182498,22.24645583,41.00327154
1|10|217,86.48974668,24.69387755,75.30612245
1|10|219,31.40794224,11.32275132,6.878306878
1|10|22,17.84232365,63.79236379,12.52681253
1|10|220,87.76777398,19.33333333,29
1|10|221,34.37691835,68.22938468,5.274173294
1|10|222,49.75450082,53.58527132,36.82170543
1|10|223,31.36094675,32.88590604,5.033557047
1|10|224,38.73873874,29.75486052,8.199492815
1|10|225,41.46642021,28.81355932,71.18644068
1|10|226,37.05498209,62.90018832,13.74764595
1|10|228,38.85350318,34.03656821,65.96343179
1|10|229,40.6961178,33.03457106,44.68629962
1|10|23,21.76339286,23.71721779,7.753705815
1|10|230,18.68978805,56.80655067,5.322415558
1|10|231,56.61375661,20.07528231,56.46173149
1|10|232,34.42211055,33.84615385,66.15384615
1|10|233,27.18954248,21.16991643,22.33983287
1|10|234,31.67701863,20.77625571,79.22374429
1|10|236,33.33333333,34.41295547,55.26315789
1|10|237,39.84867591,19.82758621,60.48850575
1|10|238,61.96969697,60.03621314,9.958613554
1|10|239,45.19685039,36.76148796,63.23851204
1|10|24,44.84256243,37.61589404,43.70860927
1|10|240,37.81779661,46.19771863,53.80228137
1|10|241,50.66489362,31.58529234,7.534659433
1|10|242,42,61.9257087,13.00097752
1|10|243,51.7618469,65.7336726,13.88182075
1|10|25,58.16377171,28.19614711,38.87915937
1|10|26,34.45255474,40.77669903,2.675296656
1|10|27,52.88574794,27.90948276,14.38577586
1|10|28,100,37.2250423,16.75126904
1|10|29,60.08344924,28.67242734,41.3982718
1|10|3,75.68,83.8974696,1.577390733
1|10|30,59.2139738,27.51260006,3.972724578
1|10|31,56.27476882,60.20120724,7.806841046
1|10|32,18.98550725,24.22145329,12.80276817
1|10|33,24.83574244,40.48192771,16.38554217
1|10|34,68.46846847,17.71217712,36.75276753
1|10|35,42.25759768,73.05253623,4.710144928
1|10|36,42.10970464,25.06596306,33.24538259
1|10|37,100,25.47660312,38.64818024
1|10|38,54.70494418,31.11888112,4.615384615
1|10|39,28.99838449,58.10008482,30.87362171
1|10|4,35.98820059,18.82057716,20.57716437
1|10|40,22.67732268,22.78738555,26.04272635
1|10|41,54.71698113,23.15340909,56.81818182
1|10|42,72.79168635,25.20325203,33.7398374
1|10|43,100,40.29227557,59.70772443
1|10|44,42.72559853,37.86982249,62.13017751
1|10|45,24.94145199,39.45355191,25.46448087
1|10|46,37.442076,18.15920398,65.67164179
1|10|48,29.72972973,29.46127946,30.97643098
1|10|49,45.59405941,23.16753927,29.18848168
1|10|5,93.09576837,75.73567372,8.982963345
1|10|50,40.5295866,76.7427321,10.62832135
1|10|51,39.04056162,23.73737374,61.86868687
1|10|52,21.6433942,40.34165572,8.541392904
1|10|53,54.16024653,33.94039735,37.25165563
1|10|54,40.73033708,21.42857143,12.6984127
1|10|55,54.61473328,22.89156627,77.10843373
1|10|56,100,21.30325815,46.11528822
1|10|57,93.82192611,76.85225778,14.02893468
1|10|58,100,36.74614306,15.84852735
1|10|59,86.71586716,38.73179092,9.682947729
1|10|6,24.30025445,25.35587189,14.41281139
1|10|60,36.69391462,53.71923937,3.523489933
1|10|61,16.89189189,13.43558282,19.38650307
1|10|62,35.33834586,40.75924076,5.894105894
1|10|63,40.26717557,14.32068543,9.05752754
1|10|64,34.36853002,44.00643604,9.814963797
1|10|65,81.35888502,64.55122393,13.23662738
1|10|66,46.6709347,61.03768967,4.062652961
1|10|67,28.61915367,28.29771555,5.674281503
1|10|68,66.66666667,44.89082969,12.40174672
1|10|69,36.66666667,31.15577889,37.18592965
1|10|7,38.56152513,34.2214821,23.89675271
1|10|70,24.86486486,48.95522388,14.57711443
1|10|71,29.69588551,21.71253823,12.6911315
1|10|74,19.76630964,25.85616438,74.14383562
1|10|75,46.91829909,32.62295082,44.09836066
1|10|76,39.57219251,34.17431193,26.37614679
1|10|77,63.78039794,32.12520593,24.62932455
1|10|78,60.83150985,25.45915136,39.13869538
1|10|79,37.58819756,25.45544067,28.65583456
1|10|8,44.54382826,35.47794118,23.89705882
1|10|80,57.16180371,34.89556801,15.8430973
1|10|81,69.6969697,32.03125,37.27678571
1|10|82,36.85791529,22.69263336,28.78916173
1|10|83,62.8032345,37.01842546,12.56281407
1|10|84,19.78403394,21.51624549,45.99277978
1|10|85,21.67449139,24.16879795,40.28132992
1|10|86,47.62773723,25.89073634,57.24465558
1|10|87,27.67419038,39.32806324,60.67193676
1|10|88,24.18745276,42.97370807,5.893019039
1|10|89,65.94853381,35.40669856,17.46411483
1|10|9,81.6072908,27.12594187,37.35199139
1|10|90,40.34729316,31.59541189,17.51824818
1|10|91,51.82829889,81.45403565,5.127178049
1|10|92,59.15178571,44.35483871,41.26344086
1|10|93,42.31119199,11.97183099,13.94366197
1|10|94,73.46600332,24.48979592,18.7755102
1|10|95,75.03929582,80.44720497,2.01242236
1|10|96,44.97400347,26.27939142,55.04840941
1|10|97,32.66932271,20.49861496,48.33795014
1|10|98,30.09605123,32.02160494,8.796296296
1|10|99,46.22356495,76.51565623,10.0266489
1|11|19,71.52317881,66.66666667,19.45945946
1|11|21,100,82.49452954,17.50547046
1|11|26,100,63.30434783,17.73913043
1|12|48,100,57.95918367,42.04081633
1|13|17,100,91.35802469,8.641975309
1|13|21,100,92.46575342,7.534246575
1|13|24,88.83977901,98.9524577,1.047542305
1|13|27,100,95.13184584,4.868154158
1|13|39,77.96076532,74.57627119,25.42372881
1|13|4,100,98.17283951,1.827160494
1|13|49,100,98.88565891,1.114341085
1|13|6,100,97.75070291,2.249297095
1|14|11,100,17.20430108,82.79569892
1|14|14,74.77793361,95.28582034,4.714179659
1|14|30,95.95959596,98.26958106,1.032179721
1|14|40,100,95.45454545,4.545454545
1|14|41,78.08080808,98.65284974,1.347150259
1|14|50,100,97.4789916,2.521008403
1|14|55,96.67538289,50.22421525,9.417040359
1|14|58,100,92.00819672,3.278688525
1|14|6,91.36335595,96.64648347,1.443875175
1|15|10,100,90.15066337,50.47222847
1|15|12,100,96.00249844,50.51530294
1|15|13,77.57009346,96.54950016,50.51596259
1|15|18,100,98.09217047,50.45837463
1|15|20,100,95.85301837,50.78740157
1|15|21,100,96.33214468,50.4330107
1|15|23,72.43902439,98.72204473,50.63897764
1|15|24,100,96.17215533,2.951266826
1|15|25,100,98.83827576,50.27514522
1|15|27,57.17415115,95.16019087,50.732788
1|15|29,100,97.52212389,51.23893805
1|15|3,49.45870708,80.83916084,56.85314685
1|15|31,100,98.71716555,50.64141723
1|15|33,100,98.48546869,50.75726566
1|15|34,65.94174757,93.70229008,53.14885496
1|15|37,52.11551377,56.64335664,71.67832168
1|15|38,99.10474485,48.54771784,56.63900415
1|15|39,100,80.76923077,59.61538462
1|15|4,70.85201794,97.19154307,50.67844746
1|15|40,53.58478803,59.70149254,70.14925373
1|15|5,100,98.14700432,50.92649784
1|15|6,100,93.74057315,53.12971342
1|15|8,100,98.2473223,50.87633885
1|16|24,93.24861001,60.50724638,39.49275362
1|16|26,100,36.86440678,63.13559322
1|16|46,47.13656388,35.55555556,64.44444444
1|16|48,68.3982684,36.09756098,63.90243902
1|16|50,100,34.05797101,65.94202899
1|16|51,100,25.89285714,74.10714286
1|16|52,100,32.93413174,67.06586826
1|17|1,100,53.42465753,46.57534247
1|17|14,100,45.16129032,54.83870968
1|17|15,100,85.88143526,4.056162246
1|17|18,100,48.52941176,51.47058824
1|17|19,100,27.19665272,72.80334728
1|17|20,91.40117538,78.28810021,10.64718163
1|17|22,95.59264014,95.81102362,1.826771654
1|17|24,95.79230081,98.06940933,1.930590669
1|17|25,100,79.56989247,20.43010753
1|17|26,57.9058193,70,30
1|17|28,100,53.53535354,46.46464646
1|17|29,100,62.87878788,37.12121212
1|17|3,100,93.48060345,6.519396552
1|17|33,90.61082024,67.71159875,32.28840125
1|17|34,26.01730215,88.43683084,11.56316916
1|17|35,74.32432432,42.04545455,57.95454545
1|17|36,100,82.94930876,17.05069124
1|17|41,61.9111349,48.74371859,22.61306533
1|17|42,60.45782377,31.10582204,2.727938484
1|17|44,100,88.33819242,11.66180758
1|17|45,45.48641543,41.48177496,1.862123613
1|17|46,42.83968222,92.1641791,7.835820896
1|17|47,38.88020463,47.42639696,1.321850591
1|17|48,100,89.47368421,3.051106026
1|17|49,57.30214254,31.42746013,3.286658888
1|17|5,100,73.48837209,26.51162791
1|17|50,37.95702978,34.94692144,2.038216561
1|17|51,83.16536876,69.20684292,5.832037325
1|17|52,82.69794721,39.45841393,11.79883946
1|17|53,100,72.3183391,27.6816609
1|17|54,58.63636364,78.17371938,12.02672606
1|17|55,59.18499353,66.74208145,15.83710407
1|17|56,63.49914237,90.59288538,9.407114625
1|17|57,47.68530907,64.375,8.854166667
1|17|58,44.22233057,94.3777854,5.622214604
1|17|59,100,59.52906549,8.314937454
1|17|6,54.10592086,50.70422535,49.29577465
1|17|60,51.085209,86.65943601,4.175704989
1|17|8,94.19525066,70.74520013,3.644646925
1|17|9,100,77.84313725,22.15686275
1|18|1,41.35021097,20.87628866,20.36082474
1|18|10,63.12292359,31.42857143,13.63636364
1|18|100,100,23.75886525,53.90070922
1|18|101,75.56325823,45.09394572,37.16075157
1|18|104,100,51.34228188,48.65771812
1|18|105,100,37.5,30.63380282
1|18|106,50.95729013,33.42618384,66.57381616
1|18|109,52.13675214,36.70212766,40.42553191
1|18|11,61.21673004,34.66135458,65.33864542
1|18|110,61.53846154,31.73431734,13.28413284
1|18|112,54.26829268,40.58823529,22.35294118
1|18|114,100,64.93565481,1.362604088
1|18|115,100,37.15670436,26.8174475
1|18|116,65.93406593,23.43234323,34.98349835
1|18|117,67.43772242,24.13273002,41.77978884
1|18|118,100,35.82787652,22.63797942
1|18|12,87.44650499,28.5198556,56.31768953
1|18|121,100,23.49272349,54.05405405
1|18|123,100,45.84086799,21.2477396
1|18|124,100,19.67545639,31.64300203
1|18|125,75.25655644,16.70560748,37.5
1|18|126,100,47.23735409,4.383916991
1|18|13,76.48725212,23.44827586,41.37931034
1|18|14,92.75257979,92.00316706,4.090789126
1|18|15,79.15082383,30.57324841,14.22505308
1|18|17,100,87.64335923,7.39918609
1|18|18,91.57500585,89.30540243,10.69459757
1|18|19,81.96987254,91.85393258,8.146067416
1|18|2,100,21.92192192,25.22522523
1|18|20,100,89.41359626,10.58640374
1|18|21,100,84.37125749,1.467065868
1|18|24,57.75075988,57.41056218,15.33219761
1|18|25,100,44.64285714,55.35714286
1|18|26,77.77777778,74.95344507,1.7380509
1|18|27,57.60980592,47.65751212,10.33925687
1|18|28,67.69358868,74.15929204,6.135693215
1|18|29,100,63.31417625,4.358237548
1|18|3,26.20320856,29.74828375,11.8993135
1|18|30,100,74.071991,4.668166479
1|18|31,93.56768886,68.63412788,3.518728717
1|18|33,100,58.16289917,3.911015429
1|18|35,100,59.06432749,40.93567251
1|18|37,61.50035386,81.40068886,7.118254879
1|18|4,10.10928962,16.71087533,3.448275862
1|18|40,83.28926494,70.54836722,4.128157733
1|18|41,68.26309068,50.75496117,1.380500431
1|18|42,44.7869447,44.82102056,3.808073115
1|18|45,100,91.95915763,4.850031908
1|18|46,90.56603774,82.20451527,6.640106242
1|18|47,100,48.7394958,51.2605042
1|18|5,100,20,28.64864865
1|18|50,50.46565774,86.00795756,8.554376658
1|18|51,51.94805195,31.53846154,53.84615385
1|18|52,44.3902439,28.125,41.51785714
1|18|53,28.40236686,16.42857143,56.42857143
1|18|54,79.82107356,53.75670841,9.928443649
1|18|55,87.06739526,26.5625,22.39583333
1|18|56,88.72614292,52.20966084,7.091469681
1|18|57,43.75,55.58045719,2.77902286
1|18|58,100,57.0324575,7.032457496
1|18|59,80.99009901,35.44891641,15.47987616
1|18|6,24.3767313,71.41382869,1.28998968
1|18|62,100,59.32880543,3.296044746
1|18|64,30.82802548,47.14887952,5.01442201
1|18|65,50.51546392,65.59139785,6.912442396
1|18|66,100,78.00788955,6.903353057
1|18|69,100,42.51131222,5.045248869
1|18|7,31.06060606,16.57894737,19.73684211
1|18|70,52.96969697,44.48236633,10.01137656
1|18|71,77.21712538,41.7282127,12.11225997
1|18|73,81.98529412,32.66129032,45.16129032
1|18|74,100,40.14705882,14.55882353
1|18|75,67.01388889,32.25255973,25.08532423
1|18|77,100,38.72437358,61.27562642
1|18|78,70.75293227,27.5,46.25
1|18|8,28.19672131,13.65079365,20.31746032
1|18|80,100,40.32634033,14.45221445
1|18|81,100,41.94630872,22.14765101
1|18|84,100,34.35897436,32.82051282
1|18|85,100,77.38386308,6.479217604
1|18|86,49.5412844,22.13114754,45.90163934
1|18|88,62.73291925,45.45454545,34.54545455
1|18|89,100,40.39855072,28.26086957
1|18|9,36.53846154,15.96958175,27.75665399
1|18|90,55.96491228,88.34115806,1.904016693
1|18|91,74.78991597,40.2173913,37.5
1|18|92,36.62921348,37.56613757,41.7989418
1|18|93,100,60.181721,11.06360235
1|18|94,62.18487395,78.84994092,6.774320599
1|18|96,50.97087379,38.80597015,61.19402985
1|18|99,54.61356467,94.07971864,5.92028136
1|19|1,94.10724808,22.74678112,55.36480687
1|19|100,59.42028986,25.17006803,74.82993197
1|19|101,69.29824561,24.59016393,75.40983607
1|19|103,100,24.6835443,75.3164557
1|19|104,71.3592233,30.53892216,50.2994012
1|19|105,76.88888889,88.38239949,5.887939221
1|19|106,56.875,24.53271028,36.91588785
1|19|108,100,25.88235294,74.11764706
1|19|11,100,29.98575499,18.16239316
1|19|112,100,20.56338028,53.52112676
1|19|113,100,17.8125,82.1875
1|19|115,27.95275591,38.42105263,61.57894737
1|19|116,100,16.39344262,69.18032787
1|19|117,30.58823529,21.11111111,63.88888889
1|19|12,53.29341317,25.12820513,74.87179487
1|19|123,59.93265993,25.59241706,74.40758294
1|19|126,100,50.71090047,49.28909953
1|19|128,100,19.28104575,80.71895425
1|19|129,70.27027027,30.97345133,69.02654867
1|19|13,100,31.6008316,40.12474012
1|19|134,70.40816327,24.32432432,53.37837838
1|19|136,100,26.24584718,28.90365449
1|19|137,53.40314136,33.33333333,49.76525822
1|19|140,58.97435897,26.06635071,57.34597156
1|19|141,69.11764706,37.20930233,62.79069767
1|19|142,89.47976879,27.16535433,42.51968504
1|19|145,41.83266932,24.04371585,75.95628415
1|19|146,100,38.42105263,61.57894737
1|19|147,70.21276596,22.31404959,61.15702479
1|19|148,100,42.7184466,57.2815534
1|19|149,54.66666667,9.708737864,60.84142395
1|19|150,35.41666667,9.352517986,72.30215827
1|19|151,35.74660633,21.50537634,78.49462366
1|19|152,55.31914894,26.49842271,60.56782334
1|19|153,32.0441989,90.06100661,4.880528724
1|19|154,100,14.59074733,66.19217082
1|19|155,90.8,24.41314554,75.58685446
1|19|156,69.86899563,20.21276596,79.78723404
1|19|157,100,28.63070539,71.36929461
1|19|158,85.40293969,19.78609626,41.97860963
1|19|159,27.14285714,14.2394822,57.92880259
1|19|160,63.15789474,11.81318681,77.1978022
1|19|161,77.37226277,17.75956284,60.92896175
1|19|162,32.43243243,11.41732283,73.62204724
1|19|163,56.60377358,18.48739496,44.53781513
1|19|164,68.83116883,17.81609195,56.32183908
1|19|165,25,15.4855643,59.58005249
1|19|166,24.21052632,11.83431953,68.34319527
1|19|167,41.81818182,16.97612732,57.5596817
1|19|168,62.03703704,15.63517915,60.26058632
1|19|169,36.58536585,18.30985915,40
1|19|170,48.59437751,24.56647399,22.83236994
1|19|171,61.93548387,7.389162562,57.8817734
1|19|172,55.2,20.22058824,67.64705882
1|19|173,45.87155963,18.40277778,67.70833333
1|19|174,50,19.80830671,36.42172524
1|19|175,89.82346833,28.19148936,51.59574468
1|19|176,51.57068063,46.10778443,20.65868263
1|19|177,66.875,21.84300341,39.59044369
1|19|178,62.33766234,53.7037037,46.2962963
1|19|180,56.32183908,24.25742574,60.89108911
1|19|181,46.81818182,35.78431373,46.56862745
1|19|182,55.37634409,27.17770035,37.63066202
1|19|183,58.65921788,25.37313433,33.13432836
1|19|184,34.40366972,77.72236076,5.112219451
1|19|189,100,27.61904762,72.38095238
1|19|19,66.66666667,40,60
1|19|190,100,18.59649123,81.40350877
1|19|195,62.87878788,33.1797235,66.8202765
1|19|2,100,30.49327354,44.39461883
1|19|203,100,26.79738562,73.20261438
1|19|205,100,26.5,51
1|19|207,100,95.68522245,2.280348759
1|19|208,100,95.19461797,2.474771744
1|19|21,100,28.44036697,46.00262123
1|19|211,100,33.64485981,66.35514019
1|19|212,40,37.89473684,62.10526316
1|19|215,100,95.90065829,4.099341712
1|19|217,100,26.95652174,73.04347826
1|19|220,100,21.89349112,58.28402367
1|19|221,100,34.64052288,65.35947712
1|19|222,100,27.63532764,72.36467236
1|19|223,100,26.93726937,57.93357934
1|19|224,100,28.5046729,71.4953271
1|19|228,100,45.49019608,54.50980392
1|19|234,100,36.31284916,63.68715084
1|19|238,100,26.84563758,60.06711409
1|19|239,91.14441417,42.93193717,43.19371728
1|19|24,100,62.1869783,37.8130217
1|19|241,95.82056283,32.47863248,67.52136752
1|19|242,100,26.57657658,36.71171171
1|19|248,78.23529412,30.1458671,69.8541329
1|19|25,100,34.43983402,65.56016598
1|19|250,57.69230769,35.12544803,64.87455197
1|19|253,68.329718,35.36585366,64.63414634
1|19|26,100,14.92537313,85.07462687
1|19|268,100,23.95209581,58.08383234
1|19|27,56.43564356,34.02985075,43.28358209
1|19|273,100,37.21682848,62.78317152
1|19|275,52.2875817,35.07462687,64.92537313
1|19|28,89.49057361,74.53310696,12.64855688
1|19|285,55.31400966,39.6011396,60.3988604
1|19|289,100,41.77777778,58.22222222
1|19|291,100,65.55740433,34.44259567
1|19|293,41.17647059,38.4057971,61.5942029
1|19|3,59.57446809,24.4047619,35.11904762
1|19|30,100,30.46357616,69.53642384
1|19|31,100,44.55958549,55.44041451
1|19|32,81.95641156,82.83614354,10.20319931
1|19|33,84.23982869,28.57142857,47.49034749
1|19|35,100,25.69832402,74.30167598
1|19|37,71.73913043,21.56398104,57.10900474
1|19|38,100,22.33009709,77.66990291
1|19|41,31.10647182,22.6519337,77.3480663
1|19|43,100,30.859375,39.84375
1|19|44,66.39004149,18.51851852,81.48148148
1|19|48,59.23913043,41.79104478,58.20895522
1|19|5,100,41.7721519,58.2278481
1|19|50,56.48648649,46.92982456,53.07017544
1|19|51,62.12765957,94.17334304,3.805535324
1|19|52,100,30.41825095,52.85171103
1|19|54,100,34.13461538,65.86538462
1|19|55,100,35.42857143,64.57142857
1|19|56,100,89.37311431,6.939322829
1|19|57,100,23.35329341,76.64670659
1|19|60,81.81818182,89.76453628,5.526189332
1|19|62,92.26478245,48.11827957,35.48387097
1|19|63,56.17283951,35.71428571,64.28571429
1|19|64,100,25.10638298,62.55319149
1|19|66,100,41.41414141,58.58585859
1|19|68,92.03778677,29.84615385,47.38461538
1|19|7,93.52282044,41.82242991,27.3364486
1|19|72,100,20.08547009,79.91452991
1|19|73,97.09837226,26.73267327,60.3960396
1|19|74,100,12.80991736,87.19008264
1|19|75,74.74747475,34.35114504,30.91603053
1|19|76,94.11396368,27.7027027,43.24324324
1|19|9,53.41614907,43.96551724,56.03448276
1|19|94,100,37.86407767,62.13592233
1|19|97,57.14285714,37.69633508,42.93193717
1|1|10,58.91136802,43.75866852,17.12898752
1|1|11,66.68081494,25.48262548,51.73745174
1|1|12,55.80560211,50.20304569,5.989847716
1|1|13,75.29644269,29.28490352,26.10669694
1|1|14,55.90909091,76.47610122,6.326148079
1|1|15,42.11382114,32.95932679,7.573632539
1|1|16,67.70428016,34.05405405,35.94594595
1|1|17,88.34951456,55.82089552,7.412935323
1|1|18,34.92753623,49.2,19.06666667
1|1|19,78.47295864,35.93827775,3.733200597
1|1|2,67.61807679,29.03225806,32.97491039
1|1|20,53.36555057,71.82163188,10.24667932
1|1|21,78.79746835,68.42975207,12.56198347
1|1|22,24.27427427,38.97849462,9.050179211
1|1|23,34.38146463,31.80515759,13.89684814
1|1|24,27.03435805,79.06691222,5.463474524
1|1|25,45.09433962,50.80213904,3.101604278
1|1|26,55.47169811,51.416122,21.35076253
1|1|27,82.31619414,70.55555556,29.44444444
1|1|28,53.62903226,33.76623377,66.23376623
1|1|29,53.63636364,43.66812227,36.68122271
1|1|30,100,44.55445545,27.72277228
1|1|31,39.39861218,48.42105263,15.64912281
1|1|32,39.34629706,35.3221957,40.81145585
1|1|33,37.65449052,55,9.056603774
1|1|34,91.9693301,44.46686848,5.751765893
1|1|35,46.61733615,31.15942029,41.06280193
1|1|36,44.02173913,84.12979351,5.781710914
1|1|37,35.62822719,26.01279318,26.86567164
1|1|38,27.29624838,32.04225352,44.71830986
1|1|39,59.39849624,75,25
1|1|4,70.26825633,28.27763496,29.3059126
1|1|40,34.8783314,41.08280255,29.61783439
1|1|41,70.43603258,39.32038835,34.70873786
1|1|42,68.30143541,35.68075117,48.35680751
1|1|43,53.87673956,54.12087912,45.87912088
1|1|44,61.45655877,43.86317907,20.92555332
1|1|46,76.76470588,42.63803681,57.36196319
1|1|47,93.30076762,71.9665272,6.555090656
1|1|5,46.93001288,82.03883495,2.404068423
1|1|50,100,97.73704458,2.26295542
1|1|51,35.07853403,25.54744526,32.84671533
1|1|52,59.12576687,24.64985994,19.32773109
1|1|53,47.69560557,26.25820569,24.07002188
1|1|54,52.44755245,46.23376623,11.94805195
1|1|55,55.26315789,28.86178862,71.13821138
1|1|58,44.59459459,58.04424334,1.709401709
1|1|59,100,22.36180905,31.15577889
1|1|60,22.30769231,94.3902439,1.707317073
1|1|62,83.1010453,50.96525097,49.03474903
1|1|63,48.64253394,82.99837045,4.997284085
1|1|64,52.4822695,58.73221216,10.6080207
1|1|65,51.90993164,84.02777778,1.736111111
1|1|66,53.29527763,38.80597015,41.79104478
1|1|67,72.40904079,74.62121212,10.22727273
1|1|69,71.71532847,33.9673913,8.152173913
1|1|7,64.58923513,28,20
1|1|70,53.23333333,44.34782609,42.60869565
1|1|71,31.67420814,35.60606061,35.60606061
1|1|72,92.39373602,44.20289855,13.4057971
1|1|73,84.37605681,26.62721893,21.30177515
1|1|74,51.03385594,27.36842105,72.63157895
1|1|75,82.45614035,87.45762712,2.615012107
1|1|76,27.01612903,39.1025641,13.46153846
1|1|77,87.66849725,31.2,68.8
1|1|78,100,23.92638037,46.62576687
1|1|79,18.04511278,30.46875,42.96875
1|1|8,26.80956819,44.35569755,2.768903088
1|1|80,63.29113924,35.48387097,39.78494624
1|1|81,64.35845214,46.64723032,16.32653061
1|1|82,80.67133899,32.31939163,23.57414449
1|1|83,24.8593457,26.4,13.06666667
1|1|84,89.30099857,33.61344538,48.7394958
1|1|85,61.19402985,29.31937173,29.84293194
1|1|86,100,32.39795918,13.7755102
1|1|87,32.14285714,88.92376682,3.901345291
1|20|1,72.25609756,52.0106205,8.283625518
1|20|10,17.44186047,31.25599342,35.88405863
1|20|11,16.50902837,28.48312301,12.50460172
1|20|12,64.54281243,34.13666315,15.47650885
1|20|13,23.3420026,25.61140254,43.62410918
1|20|14,40.76755974,28.08569253,18.68744291
1|20|15,28.00417973,52.32081162,39.26611023
1|20|16,27.07641196,36.41636551,40.00980898
1|20|17,20.84837545,20.69757753,39.67829296
1|20|18,25.06009615,41.91040382,21.32586507
1|20|19,29.46745562,30.55546815,13.8806468
1|20|2,27.38693467,25.04783626,53.3019835
1|20|20,39.93362832,51.99809056,22.39927462
1|20|21,56.25,34.49886442,28.72272144
1|20|22,21.20200334,26.36533401,15.29242
1|20|23,18.53932584,38.78760015,8.42135354
1|20|24,42.80597015,51.90519327,6.356927674
1|20|25,42.24751067,57.40833458,11.81775921
1|20|26,58.11518325,26.46058001,29.75480037
1|20|27,36.24641834,35.84070796,82.07964602
1|20|28,45.78544061,67.22155381,9.27130888
1|20|29,27.86729858,26.2189937,24.12425336
1|20|3,49.73900075,20.99260234,41.10187235
1|20|30,44.2804428,35.48214253,47.23467201
1|20|31,27.03003337,30.89203895,9.987723563
1|20|32,73.85132611,30.40386057,53.43234633
1|20|33,59.24330975,38.49476069,22.81577457
1|20|34,39.76888388,51.74283834,13.46872153
1|20|35,15.65217391,18.55864373,28.57198363
1|20|36,24.30795848,41.54414102,9.527172082
1|20|37,62.20556745,25.31704189,62.9060986
1|20|38,19.13439636,42.72153069,14.46337838
1|20|39,29.30327869,48.77013037,45.34029908
1|20|4,48.65424431,26.8284059,38.74811849
1|20|40,56.1342013,28.34624508,32.2559914
1|20|41,38.24451411,26.01950681,26.26058152
1|20|42,13.03979678,35.8778185,22.29842244
1|20|43,41.77449168,38.44609,36.07229879
1|20|44,79.26829268,32.17158177,64.07506702
1|20|45,40.51282051,45.05131965,11.40107652
1|20|46,41.51275286,24.26883351,47.51521991
1|20|47,52.82485876,27.60416667,63.02083333
1|20|48,76.5625,55.84376571,21.15157873
1|20|49,22.10526316,35.25512254,36.15240391
1|20|5,41.08108108,41.2407485,37.44588745
1|20|50,49.08136483,45.32424672,4.389586288
1|20|51,38.78116343,25.56561086,71.15384615
